"SALESORDERID","DELIVERYDATE","CREATIONDATE","LEADTIME","FULLNAME","PARTNERID","PRODUCTID","NETAMOUNT","TAXAMOUNT"
"0500000213","2019-02-05","2018-12-01",66,"Nelson Wilkens","0100000004","CC-1023",1190.875,170.125
"0500000213","2019-02-05","2018-12-01",66,"Nelson Wilkens","0100000004","RC-1057",4374.125,624.875
"0500000213","2019-02-05","2018-12-01",66,"Nelson Wilkens","0100000004","HB-1174",331.625,47.375
"0500000213","2019-02-05","2018-12-01",66,"Nelson Wilkens","0100000004","CB-1163",252.0,36.0
"0500000213","2019-02-05","2018-12-01",66,"Nelson Wilkens","0100000004","MB-1034",2186.625,312.375
"0500000214","2019-02-03","2018-12-01",64,"Pénélope Duperré","0100000011","EB-1134",4200.0,600.0
"0500000214","2019-02-03","2018-12-01",64,"Pénélope Duperré","0100000011","MB-1031",567.875,81.125
"0500000214","2019-02-03","2018-12-01",64,"Pénélope Duperré","0100000011","EB-1134",4200.0,600.0
"0500000214","2019-02-03","2018-12-01",64,"Pénélope Duperré","0100000011","CC-1021",1001.0,143.0
"0500000214","2019-02-03","2018-12-01",64,"Pénélope Duperré","0100000011","DB-1083",1049.125,149.875
"0500000214","2019-02-03","2018-12-01",64,"Pénélope Duperré","0100000011","CC-1022",1050.0,150.0
"0500000214","2019-02-03","2018-12-01",64,"Pénélope Duperré","0100000011","DB-1081",1311.625,187.375
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","MB-1033",3499.125,499.875
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","RO-1002",602.875,86.125
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","CB-1163",252.0,36.0
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","BX-1013",392.875,56.125
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","HB-1174",331.625,47.375
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","MB-1032",1136.625,162.375
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","EB-1136",4375.0,625.0
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","HB-1171",611.625,87.375
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","EB-1134",4200.0,600.0
"0500000215","2019-01-23","2018-12-03",51,"Haseena al Yousuf","0100000036","MB-1034",2186.625,312.375
"0500000216","2019-01-15","2018-12-05",41,"Roberta Holloway","0100000033","EB-1137",6912.5,987.5
"0500000216","2019-01-15","2018-12-05",41,"Roberta Holloway","0100000033","MB-1033",3499.125,499.875
"0500000216","2019-01-15","2018-12-05",41,"Roberta Holloway","0100000033","DB-1082",1093.75,156.25
"0500000216","2019-01-15","2018-12-05",41,"Roberta Holloway","0100000033","BX-1016",279.125,39.875
"0500000216","2019-01-15","2018-12-05",41,"Roberta Holloway","0100000033","RO-1002",602.875,86.125
"0500000216","2019-01-15","2018-12-05",41,"Roberta Holloway","0100000033","HB-1171",611.625,87.375
"0500000216","2019-01-15","2018-12-05",41,"Roberta Holloway","0100000033","BX-1013",392.875,56.125
"0500000216","2019-01-15","2018-12-05",41,"Roberta Holloway","0100000033","RC-1056",2186.625,312.375
"0500000216","2019-01-15","2018-12-05",41,"Roberta Holloway","0100000033","BX-1013",392.875,56.125
"0500000217","2019-01-25","2018-12-07",49,"Javas Hegde","0100000019","MB-1031",567.875,81.125
"0500000217","2019-01-25","2018-12-07",49,"Javas Hegde","0100000019","HB-1175",786.625,112.375
"0500000217","2019-01-25","2018-12-07",49,"Javas Hegde","0100000019","EB-1135",2625.0,375.0
"0500000217","2019-01-25","2018-12-07",49,"Javas Hegde","0100000019","EB-1136",4375.0,625.0
"0500000218","2019-01-20","2018-12-07",44,"Javas Hegde","0100000022","MB-1031",567.875,81.125
"0500000218","2019-01-20","2018-12-07",44,"Javas Hegde","0100000022","RC-1057",4374.125,624.875
"0500000218","2019-01-20","2018-12-07",44,"Javas Hegde","0100000022","EB-1134",4200.0,600.0
"0500000218","2019-01-20","2018-12-07",44,"Javas Hegde","0100000022","RC-1051",2186.625,312.375
"0500000218","2019-01-20","2018-12-07",44,"Javas Hegde","0100000022","MB-1031",567.875,81.125
"0500000218","2019-01-20","2018-12-07",44,"Javas Hegde","0100000022","CC-1023",1190.875,170.125
"0500000218","2019-01-20","2018-12-07",44,"Javas Hegde","0100000022","DB-1083",1049.125,149.875
"0500000219","2019-01-19","2018-12-07",43,"Derrick Magill","0100000001","BX-1015",261.625,37.375
"0500000219","2019-01-19","2018-12-07",43,"Derrick Magill","0100000001","DB-1081",1311.625,187.375
"0500000220","2019-01-28","2018-12-10",49,"Nelson Wilkens","0100000002","BX-1011",217.875,31.125
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","DB-1083",1049.125,149.875
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","EB-1133",1968.75,281.25
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","RC-1057",4374.125,624.875
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","RO-1003",630.875,90.125
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","CC-1023",1190.875,170.125
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","BX-1012",349.125,49.875
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","MB-1031",567.875,81.125
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","CC-1021",1001.0,143.0
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","HB-1173",567.875,81.125
"0500000221","2019-01-22","2018-12-11",42,"Ellis Robertson","0100000029","CC-1023",1190.875,170.125
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","EB-1136",4375.0,625.0
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","RO-1003",630.875,90.125
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","BX-1013",392.875,56.125
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","MB-1031",567.875,81.125
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","BX-1012",349.125,49.875
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","RC-1051",2186.625,312.375
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","RC-1052",3499.125,499.875
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","EB-1136",4375.0,625.0
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","CC-1023",1190.875,170.125
"0500000222","2019-01-17","2018-12-13",35,"Javas Hegde","0100000017","EB-1136",4375.0,625.0
"0500000223","2019-01-19","2018-12-15",35,"William Mussen","0100000023","RO-1003",630.875,90.125
"0500000223","2019-01-19","2018-12-15",35,"William Mussen","0100000023","RC-1054",4811.625,687.375
"0500000223","2019-01-19","2018-12-15",35,"William Mussen","0100000023","HB-1173",567.875,81.125
"0500000223","2019-01-19","2018-12-15",35,"William Mussen","0100000023","RC-1054",4811.625,687.375
"0500000223","2019-01-19","2018-12-15",35,"William Mussen","0100000023","RO-1002",602.875,86.125
"0500000224","2019-01-22","2018-12-16",37,"Philipp Egger","0100000028","BX-1011",217.875,31.125
"0500000224","2019-01-22","2018-12-16",37,"Philipp Egger","0100000028","HB-1171",611.625,87.375
"0500000224","2019-01-22","2018-12-16",37,"Philipp Egger","0100000028","RC-1052",3499.125,499.875
"0500000224","2019-01-22","2018-12-16",37,"Philipp Egger","0100000028","BX-1014",699.125,99.875
"0500000224","2019-01-22","2018-12-16",37,"Philipp Egger","0100000028","RO-1003",630.875,90.125
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","RO-1002",602.875,86.125
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","RC-1055",1749.125,249.875
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","CB-1163",252.0,36.0
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","RC-1055",1749.125,249.875
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","RO-1003",630.875,90.125
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","BX-1016",279.125,39.875
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","CC-1021",1001.0,143.0
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","BX-1014",699.125,99.875
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","EB-1134",4200.0,600.0
"0500000225","2019-01-27","2018-12-19",39,"Ellis Robertson","0100000006","MB-1033",3499.125,499.875
"0500000226","2019-02-19","2018-12-21",60,"Haseena al Yousuf","0100000036","EB-1132",1662.5,237.5
"0500000226","2019-02-19","2018-12-21",60,"Haseena al Yousuf","0100000036","HB-1173",567.875,81.125
"0500000226","2019-02-19","2018-12-21",60,"Haseena al Yousuf","0100000036","BX-1013",392.875,56.125
"0500000227","2019-01-25","2018-12-23",33,"Javas Hegde","0100000024","CC-1022",1050.0,150.0
"0500000228","2019-02-12","2018-12-24",50,"Ellis Robertson","0100000025","HB-1174",331.625,47.375
"0500000228","2019-02-12","2018-12-24",50,"Ellis Robertson","0100000025","RC-1055",1749.125,249.875
"0500000228","2019-02-12","2018-12-24",50,"Ellis Robertson","0100000025","RC-1052",3499.125,499.875
"0500000228","2019-02-12","2018-12-24",50,"Ellis Robertson","0100000025","DB-1083",1049.125,149.875
"0500000228","2019-02-12","2018-12-24",50,"Ellis Robertson","0100000025","EB-1132",1662.5,237.5
"0500000229","2019-02-09","2018-12-25",46,"William Mussen","0100000017","BX-1015",261.625,37.375
"0500000229","2019-02-09","2018-12-25",46,"William Mussen","0100000017","HB-1174",331.625,47.375
"0500000230","2019-01-28","2018-12-27",32,"William Mussen","0100000017","CC-1021",1001.0,143.0
"0500000230","2019-01-28","2018-12-27",32,"William Mussen","0100000017","BX-1011",217.875,31.125
"0500000230","2019-01-28","2018-12-27",32,"William Mussen","0100000017","RC-1052",3499.125,499.875
"0500000230","2019-01-28","2018-12-27",32,"William Mussen","0100000017","HB-1175",786.625,112.375
"0500000230","2019-01-28","2018-12-27",32,"William Mussen","0100000017","EB-1136",4375.0,625.0
"0500000230","2019-01-28","2018-12-27",32,"William Mussen","0100000017","CC-1022",1050.0,150.0
"0500000231","2019-02-13","2018-12-30",45,"Haseena al Yousuf","0100000008","HB-1174",331.625,47.375
"0500000231","2019-02-13","2018-12-30",45,"Haseena al Yousuf","0100000008","HB-1171",611.625,87.375
"0500000231","2019-02-13","2018-12-30",45,"Haseena al Yousuf","0100000008","MB-1032",1136.625,162.375
"0500000231","2019-02-13","2018-12-30",45,"Haseena al Yousuf","0100000008","BX-1012",349.125,49.875
"0500000231","2019-02-13","2018-12-30",45,"Haseena al Yousuf","0100000008","HB-1176",1049.125,149.875
"0500000231","2019-02-13","2018-12-30",45,"Haseena al Yousuf","0100000008","HB-1171",611.625,87.375
"0500000231","2019-02-13","2018-12-30",45,"Haseena al Yousuf","0100000008","RC-1055",1749.125,249.875
"0500000231","2019-02-13","2018-12-30",45,"Haseena al Yousuf","0100000008","CC-1023",1190.875,170.125
"0500000231","2019-02-13","2018-12-30",45,"Haseena al Yousuf","0100000008","HB-1172",699.125,99.875
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","HB-1173",567.875,81.125
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","MB-1032",1136.625,162.375
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","BX-1013",392.875,56.125
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","EB-1135",2625.0,375.0
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","RO-1002",602.875,86.125
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","CB-1163",252.0,36.0
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","HB-1174",331.625,47.375
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","HB-1171",611.625,87.375
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","CC-1023",1190.875,170.125
"0500000232","2019-02-02","2019-01-02",31,"Philipp Egger","0100000037","MB-1032",1136.625,162.375
"0500000233","2019-02-18","2019-01-04",45,"Javas Hegde","0100000019","CB-1161",349.125,49.875
"0500000233","2019-02-18","2019-01-04",45,"Javas Hegde","0100000019","RO-1002",602.875,86.125
"0500000233","2019-02-18","2019-01-04",45,"Javas Hegde","0100000019","HB-1175",786.625,112.375
"0500000233","2019-02-18","2019-01-04",45,"Javas Hegde","0100000019","EB-1134",4200.0,600.0
"0500000234","2019-02-13","2019-01-05",39,"Derrick Magill","0100000032","EB-1136",4375.0,625.0
"0500000234","2019-02-13","2019-01-05",39,"Derrick Magill","0100000032","CB-1161",349.125,49.875
"0500000234","2019-02-13","2019-01-05",39,"Derrick Magill","0100000032","CB-1163",252.0,36.0
"0500000234","2019-02-13","2019-01-05",39,"Derrick Magill","0100000032","CC-1023",1190.875,170.125
"0500000234","2019-02-13","2019-01-05",39,"Derrick Magill","0100000032","HB-1174",331.625,47.375
"0500000234","2019-02-13","2019-01-05",39,"Derrick Magill","0100000032","MB-1031",567.875,81.125
"0500000234","2019-02-13","2019-01-05",39,"Derrick Magill","0100000032","RC-1054",4811.625,687.375
"0500000234","2019-02-13","2019-01-05",39,"Derrick Magill","0100000032","RC-1052",3499.125,499.875
"0500000235","2019-02-18","2019-01-06",43,"Pénélope Duperré","0100000037","CC-1021",1001.0,143.0
"0500000235","2019-02-18","2019-01-06",43,"Pénélope Duperré","0100000037","BX-1015",261.625,37.375
"0500000235","2019-02-18","2019-01-06",43,"Pénélope Duperré","0100000037","BX-1013",392.875,56.125
"0500000235","2019-02-18","2019-01-06",43,"Pénélope Duperré","0100000037","BX-1011",217.875,31.125
"0500000235","2019-02-18","2019-01-06",43,"Pénélope Duperré","0100000037","EB-1137",6912.5,987.5
"0500000235","2019-02-18","2019-01-06",43,"Pénélope Duperré","0100000037","MB-1031",567.875,81.125
"0500000235","2019-02-18","2019-01-06",43,"Pénélope Duperré","0100000037","EB-1131",1312.5,187.5
"0500000235","2019-02-18","2019-01-06",43,"Pénélope Duperré","0100000037","DB-1082",1093.75,156.25
"0500000236","2019-03-04","2019-01-09",54,"Derrick Magill","0100000031","DB-1081",1311.625,187.375
"0500000236","2019-03-04","2019-01-09",54,"Derrick Magill","0100000031","DB-1081",1311.625,187.375
"0500000236","2019-03-04","2019-01-09",54,"Derrick Magill","0100000031","CC-1022",1050.0,150.0
"0500000236","2019-03-04","2019-01-09",54,"Derrick Magill","0100000031","EB-1135",2625.0,375.0
"0500000236","2019-03-04","2019-01-09",54,"Derrick Magill","0100000031","RC-1053",4024.125,574.875
"0500000236","2019-03-04","2019-01-09",54,"Derrick Magill","0100000031","RO-1003",630.875,90.125
"0500000236","2019-03-04","2019-01-09",54,"Derrick Magill","0100000031","RO-1001",459.375,65.625
"0500000236","2019-03-04","2019-01-09",54,"Derrick Magill","0100000031","EB-1136",4375.0,625.0
"0500000236","2019-03-04","2019-01-09",54,"Derrick Magill","0100000031","BX-1013",392.875,56.125
"0500000237","2019-02-11","2019-01-11",31,"Philipp Egger","0100000035","BX-1012",349.125,49.875
"0500000237","2019-02-11","2019-01-11",31,"Philipp Egger","0100000035","RC-1055",1749.125,249.875
"0500000237","2019-02-11","2019-01-11",31,"Philipp Egger","0100000035","RC-1057",4374.125,624.875
"0500000237","2019-02-11","2019-01-11",31,"Philipp Egger","0100000035","HB-1173",567.875,81.125
"0500000237","2019-02-11","2019-01-11",31,"Philipp Egger","0100000035","EB-1132",1662.5,237.5
"0500000238","2019-03-07","2019-01-11",55,"Kirk Lee","0100000001","DB-1082",1093.75,156.25
"0500000238","2019-03-07","2019-01-11",55,"Kirk Lee","0100000001","BX-1012",349.125,49.875
"0500000238","2019-03-07","2019-01-11",55,"Kirk Lee","0100000001","MB-1033",3499.125,499.875
"0500000238","2019-03-07","2019-01-11",55,"Kirk Lee","0100000001","HB-1174",331.625,47.375
"0500000238","2019-03-07","2019-01-11",55,"Kirk Lee","0100000001","CB-1163",252.0,36.0
"0500000238","2019-03-07","2019-01-11",55,"Kirk Lee","0100000001","RO-1003",630.875,90.125
"0500000238","2019-03-07","2019-01-11",55,"Kirk Lee","0100000001","RO-1002",602.875,86.125
"0500000238","2019-03-07","2019-01-11",55,"Kirk Lee","0100000001","RC-1054",4811.625,687.375
"0500000238","2019-03-07","2019-01-11",55,"Kirk Lee","0100000001","BX-1013",392.875,56.125
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","BX-1013",392.875,56.125
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","DB-1081",1311.625,187.375
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","HB-1171",611.625,87.375
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","EB-1136",4375.0,625.0
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","BX-1016",279.125,39.875
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","CB-1162",350.0,50.0
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","RC-1057",4374.125,624.875
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","RC-1057",4374.125,624.875
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","DB-1082",1093.75,156.25
"0500000239","2019-03-10","2019-01-13",56,"Ellis Robertson","0100000037","RC-1057",4374.125,624.875
"0500000240","2019-02-13","2019-01-15",29,"Philipp Egger","0100000025","DB-1082",1093.75,156.25
"0500000240","2019-02-13","2019-01-15",29,"Philipp Egger","0100000025","DB-1082",1093.75,156.25
"0500000240","2019-02-13","2019-01-15",29,"Philipp Egger","0100000025","EB-1134",4200.0,600.0
"0500000240","2019-02-13","2019-01-15",29,"Philipp Egger","0100000025","BX-1015",261.625,37.375
"0500000241","2019-03-02","2019-01-17",44,"Philipp Egger","0100000027","MB-1031",567.875,81.125
"0500000241","2019-03-02","2019-01-17",44,"Philipp Egger","0100000027","MB-1033",3499.125,499.875
"0500000241","2019-03-02","2019-01-17",44,"Philipp Egger","0100000027","HB-1174",331.625,47.375
"0500000241","2019-03-02","2019-01-17",44,"Philipp Egger","0100000027","RO-1002",602.875,86.125
"0500000241","2019-03-02","2019-01-17",44,"Philipp Egger","0100000027","RC-1051",2186.625,312.375
"0500000241","2019-03-02","2019-01-17",44,"Philipp Egger","0100000027","EB-1131",1312.5,187.5
"0500000241","2019-03-02","2019-01-17",44,"Philipp Egger","0100000027","RC-1052",3499.125,499.875
"0500000241","2019-03-02","2019-01-17",44,"Philipp Egger","0100000027","DB-1083",1049.125,149.875
"0500000242","2019-02-18","2019-01-20",29,"Pénélope Duperré","0100000037","RC-1055",1749.125,249.875
"0500000242","2019-02-18","2019-01-20",29,"Pénélope Duperré","0100000037","EB-1133",1968.75,281.25
"0500000242","2019-02-18","2019-01-20",29,"Pénélope Duperré","0100000037","EB-1134",4200.0,600.0
"0500000242","2019-02-18","2019-01-20",29,"Pénélope Duperré","0100000037","EB-1137",6912.5,987.5
"0500000242","2019-02-18","2019-01-20",29,"Pénélope Duperré","0100000037","BX-1011",217.875,31.125
